DATE,flight cancellation rate
1/1/2023 12:00:00 AM,0.0018867924528301887
1/2/2023 12:00:00 AM,0.006389776357827476
1/3/2023 12:00:00 AM,0.007704160246533128
1/4/2023 12:00:00 AM,0.011345218800648298
1/5/2023 12:00:00 AM,0.0032414910858995136
1/6/2023 12:00:00 AM,0.0
1/7/2023 12:00:00 AM,0.0
1/8/2023 12:00:00 AM,0.0
1/9/2023 12:00:00 AM,0.00778642936596218
1/10/2023 12:00:00 AM,0.0
1/11/2023 12:00:00 AM,0.08777777777777777
1/12/2023 12:00:00 AM,0.002207505518763797
1/13/2023 12:00:00 AM,0.0
1/14/2023 12:00:00 AM,0.0
1/15/2023 12:00:00 AM,0.0025
1/16/2023 12:00:00 AM,0.009966777408637873
1/17/2023 12:00:00 AM,0.004449388209121246
1/18/2023 12:00:00 AM,0.0044444444444444444
1/19/2023 12:00:00 AM,0.004415011037527594
1/20/2023 12:00:00 AM,0.004415011037527594
1/21/2023 12:00:00 AM,0.0
1/22/2023 12:00:00 AM,0.0
1/23/2023 12:00:00 AM,0.0565410199556541
1/24/2023 12:00:00 AM,0.002224694104560623
1/25/2023 12:00:00 AM,0.06
1/26/2023 12:00:00 AM,0.0011025358324145535
1/27/2023 12:00:00 AM,0.0011037527593818985
1/28/2023 12:00:00 AM,0.001589825119236884
1/29/2023 12:00:00 AM,0.0
1/30/2023 12:00:00 AM,0.012181616832779624
1/31/2023 12:00:00 AM,0.03670745272525028
2/1/2023 12:00:00 AM,0.03551609322974473
2/2/2023 12:00:00 AM,0.013215859030837005
2/3/2023 12:00:00 AM,0.013215859030837005
2/4/2023 12:00:00 AM,0.0032
2/5/2023 12:00:00 AM,0.0
2/6/2023 12:00:00 AM,0.0
2/7/2023 12:00:00 AM,0.0
2/8/2023 12:00:00 AM,0.0
2/9/2023 12:00:00 AM,0.0
2/10/2023 12:00:00 AM,0.0
2/11/2023 12:00:00 AM,0.0
2/12/2023 12:00:00 AM,0.0
2/13/2023 12:00:00 AM,0.0
2/14/2023 12:00:00 AM,0.0011123470522803114
2/15/2023 12:00:00 AM,0.00331858407079646
2/16/2023 12:00:00 AM,0.00760043431053203
2/17/2023 12:00:00 AM,0.013015184381778741
2/18/2023 12:00:00 AM,0.0
2/19/2023 12:00:00 AM,0.0
2/20/2023 12:00:00 AM,0.0
2/21/2023 12:00:00 AM,0.002178649237472767
2/22/2023 12:00:00 AM,0.04585152838427948
2/23/2023 12:00:00 AM,0.015184381778741865
2/24/2023 12:00:00 AM,0.016268980477223426
2/25/2023 12:00:00 AM,0.0030441400304414
2/26/2023 12:00:00 AM,0.0
2/27/2023 12:00:00 AM,0.0784313725490196
2/28/2023 12:00:00 AM,0.09259259259259259
3/1/2023 12:00:00 AM,0.0
3/2/2023 12:00:00 AM,0.004319654427645789
3/3/2023 12:00:00 AM,0.021621621621621623
3/4/2023 12:00:00 AM,0.020030816640986132
3/5/2023 12:00:00 AM,0.0
3/6/2023 12:00:00 AM,0.0
3/7/2023 12:00:00 AM,0.0
3/8/2023 12:00:00 AM,0.0
3/9/2023 12:00:00 AM,0.001075268817204301
3/10/2023 12:00:00 AM,0.004310344827586207
3/11/2023 12:00:00 AM,0.0
3/12/2023 12:00:00 AM,0.001183431952662722
3/13/2023 12:00:00 AM,0.005393743257820928
3/14/2023 12:00:00 AM,0.15800865800865802
3/15/2023 12:00:00 AM,0.03131749460043196
3/16/2023 12:00:00 AM,0.002152852529601722
3/17/2023 12:00:00 AM,0.003232758620689655
3/18/2023 12:00:00 AM,0.0
3/19/2023 12:00:00 AM,0.0
3/20/2023 12:00:00 AM,0.0
3/21/2023 12:00:00 AM,0.0
3/22/2023 12:00:00 AM,0.0010775862068965517
3/23/2023 12:00:00 AM,0.0
3/24/2023 12:00:00 AM,0.0
3/25/2023 12:00:00 AM,0.0030303030303030303
3/26/2023 12:00:00 AM,0.001183431952662722
3/27/2023 12:00:00 AM,0.0010787486515641855
3/28/2023 12:00:00 AM,0.0
3/29/2023 12:00:00 AM,0.0
3/30/2023 12:00:00 AM,0.0
3/31/2023 12:00:00 AM,0.005405405405405406
4/1/2023 12:00:00 AM,0.024390243902439025
4/2/2023 12:00:00 AM,0.0035629453681710215
4/3/2023 12:00:00 AM,0.0
4/4/2023 12:00:00 AM,0.002188183807439825
4/5/2023 12:00:00 AM,0.029347826086956522
4/6/2023 12:00:00 AM,0.006514657980456026
4/7/2023 12:00:00 AM,0.0010869565217391304
4/8/2023 12:00:00 AM,0.0
4/9/2023 12:00:00 AM,0.0
4/10/2023 12:00:00 AM,0.0010869565217391304
4/11/2023 12:00:00 AM,0.0010893246187363835
4/12/2023 12:00:00 AM,0.008743169398907104
4/13/2023 12:00:00 AM,0.03040173724212812
4/14/2023 12:00:00 AM,0.010869565217391304
4/15/2023 12:00:00 AM,0.09682299546142209
4/16/2023 12:00:00 AM,0.011976047904191617
4/17/2023 12:00:00 AM,0.01847826086956522
4/18/2023 12:00:00 AM,0.004357298474945534
4/19/2023 12:00:00 AM,0.0
4/20/2023 12:00:00 AM,0.008705114254624592
4/21/2023 12:00:00 AM,0.0032679738562091504
4/22/2023 12:00:00 AM,0.06317411402157165
4/23/2023 12:00:00 AM,0.007211538461538462
4/24/2023 12:00:00 AM,0.0
4/25/2023 12:00:00 AM,0.0
4/26/2023 12:00:00 AM,0.005482456140350877
4/27/2023 12:00:00 AM,0.0
4/28/2023 12:00:00 AM,0.002183406113537118
4/29/2023 12:00:00 AM,0.11455108359133127
4/30/2023 12:00:00 AM,0.098676293622142
5/1/2023 12:00:00 AM,0.016357688113413305
5/2/2023 12:00:00 AM,0.0
5/3/2023 12:00:00 AM,0.0
5/4/2023 12:00:00 AM,0.0
5/5/2023 12:00:00 AM,0.0
5/6/2023 12:00:00 AM,0.0
5/7/2023 12:00:00 AM,0.0012224938875305623
5/8/2023 12:00:00 AM,0.0
5/9/2023 12:00:00 AM,0.0022148394241417496
5/10/2023 12:00:00 AM,0.0011061946902654867
5/11/2023 12:00:00 AM,0.0
5/12/2023 12:00:00 AM,0.0
5/13/2023 12:00:00 AM,0.0
5/14/2023 12:00:00 AM,0.0036900369003690036
5/15/2023 12:00:00 AM,0.0011025358324145535
5/16/2023 12:00:00 AM,0.0011123470522803114
5/17/2023 12:00:00 AM,0.0011111111111111111
5/18/2023 12:00:00 AM,0.0
5/19/2023 12:00:00 AM,0.005537098560354375
5/20/2023 12:00:00 AM,0.0
5/21/2023 12:00:00 AM,0.0
5/22/2023 12:00:00 AM,0.0
5/23/2023 12:00:00 AM,0.0
5/24/2023 12:00:00 AM,0.0
5/25/2023 12:00:00 AM,0.0010976948408342481
5/26/2023 12:00:00 AM,0.0011001100110011
5/27/2023 12:00:00 AM,0.0
5/28/2023 12:00:00 AM,0.006218905472636816
5/29/2023 12:00:00 AM,0.0043859649122807015
5/30/2023 12:00:00 AM,0.0011049723756906078
5/31/2023 12:00:00 AM,0.0
6/1/2023 12:00:00 AM,0.0
6/2/2023 12:00:00 AM,0.04065934065934066
6/3/2023 12:00:00 AM,0.0030816640986132513
6/4/2023 12:00:00 AM,0.001215066828675577
6/5/2023 12:00:00 AM,0.0011299435028248588
6/6/2023 12:00:00 AM,0.0
6/7/2023 12:00:00 AM,0.009205983889528193
6/8/2023 12:00:00 AM,0.002288329519450801
6/9/2023 12:00:00 AM,0.0
6/10/2023 12:00:00 AM,0.0
6/11/2023 12:00:00 AM,0.0025188916876574307
6/12/2023 12:00:00 AM,0.06506849315068493
6/13/2023 12:00:00 AM,0.0011547344110854503
6/14/2023 12:00:00 AM,0.061200923787528866
6/15/2023 12:00:00 AM,0.006968641114982578
6/16/2023 12:00:00 AM,0.10208816705336426
6/17/2023 12:00:00 AM,0.0031645569620253164
6/18/2023 12:00:00 AM,0.00639386189258312
6/19/2023 12:00:00 AM,0.004629629629629629
6/20/2023 12:00:00 AM,0.005847953216374269
6/21/2023 12:00:00 AM,0.005875440658049354
6/22/2023 12:00:00 AM,0.0
6/23/2023 12:00:00 AM,0.019721577726218097
6/24/2023 12:00:00 AM,0.07765451664025357
6/25/2023 12:00:00 AM,0.1382842509603073
6/26/2023 12:00:00 AM,0.36732329084588644
6/27/2023 12:00:00 AM,0.39344262295081966
6/28/2023 12:00:00 AM,0.08215962441314555
6/29/2023 12:00:00 AM,0.001160092807424594
6/30/2023 12:00:00 AM,0.0
7/1/2023 12:00:00 AM,0.0
7/2/2023 12:00:00 AM,0.09293193717277487
7/3/2023 12:00:00 AM,0.00715307582260372
7/4/2023 12:00:00 AM,0.01729106628242075
7/5/2023 12:00:00 AM,0.004750593824228029
7/6/2023 12:00:00 AM,0.002352941176470588
7/7/2023 12:00:00 AM,0.12249705535924617
7/8/2023 12:00:00 AM,0.02358490566037736
7/9/2023 12:00:00 AM,0.44716494845360827
7/10/2023 12:00:00 AM,0.07415990730011587
7/11/2023 12:00:00 AM,0.0011655011655011655
7/12/2023 12:00:00 AM,0.007009345794392523
7/13/2023 12:00:00 AM,0.02088167053364269
7/14/2023 12:00:00 AM,0.22363847045191193
7/15/2023 12:00:00 AM,0.03761755485893417
7/16/2023 12:00:00 AM,0.3249370277078086
7/17/2023 12:00:00 AM,0.020833333333333332
7/18/2023 12:00:00 AM,0.14551804423748546
7/19/2023 12:00:00 AM,0.005827505827505828
7/20/2023 12:00:00 AM,0.006944444444444444
7/21/2023 12:00:00 AM,0.02433371958285052
7/22/2023 12:00:00 AM,0.0015698587127158557
7/23/2023 12:00:00 AM,0.0025220680958385876
7/24/2023 12:00:00 AM,0.0023121387283236996
7/25/2023 12:00:00 AM,0.21653084982537835
7/26/2023 12:00:00 AM,0.015186915887850467
7/27/2023 12:00:00 AM,0.13194444444444445
7/28/2023 12:00:00 AM,0.06720741599073002
7/29/2023 12:00:00 AM,0.15047021943573669
7/30/2023 12:00:00 AM,0.003787878787878788
7/31/2023 12:00:00 AM,0.002320185614849188
8/1/2023 12:00:00 AM,0.0011641443538998836
8/2/2023 12:00:00 AM,0.0
8/3/2023 12:00:00 AM,0.0
8/4/2023 12:00:00 AM,0.03587962962962963
8/5/2023 12:00:00 AM,0.0
8/6/2023 12:00:00 AM,0.0038314176245210726
8/7/2023 12:00:00 AM,0.1753774680603949
8/8/2023 12:00:00 AM,0.017584994138335287
8/9/2023 12:00:00 AM,0.0
8/10/2023 12:00:00 AM,0.003484320557491289
8/11/2023 12:00:00 AM,0.0
8/12/2023 12:00:00 AM,0.006289308176100629
8/13/2023 12:00:00 AM,0.0012804097311139564
8/14/2023 12:00:00 AM,0.013904982618771726
8/15/2023 12:00:00 AM,0.004689331770222743
8/16/2023 12:00:00 AM,0.002347417840375587
8/17/2023 12:00:00 AM,0.0069605568445475635
8/18/2023 12:00:00 AM,0.011641443538998836
8/19/2023 12:00:00 AM,0.0
8/20/2023 12:00:00 AM,0.0012706480304955528
8/21/2023 12:00:00 AM,0.0
8/22/2023 12:00:00 AM,0.0
8/23/2023 12:00:00 AM,0.0
8/24/2023 12:00:00 AM,0.008130081300813009
8/25/2023 12:00:00 AM,0.0011655011655011655
8/26/2023 12:00:00 AM,0.0
8/27/2023 12:00:00 AM,0.0
8/28/2023 12:00:00 AM,0.003484320557491289
8/29/2023 12:00:00 AM,0.01875732708089097
8/30/2023 12:00:00 AM,0.05405405405405406
8/31/2023 12:00:00 AM,0.002325581395348837
9/1/2023 12:00:00 AM,0.0
9/2/2023 12:00:00 AM,0.0
9/3/2023 12:00:00 AM,0.0
9/4/2023 12:00:00 AM,0.0
9/5/2023 12:00:00 AM,0.0
9/6/2023 12:00:00 AM,0.0
9/7/2023 12:00:00 AM,0.13500597371565112
9/8/2023 12:00:00 AM,0.23592814371257484
9/9/2023 12:00:00 AM,0.27483443708609273
9/10/2023 12:00:00 AM,0.35324675324675325
9/11/2023 12:00:00 AM,0.20754716981132076
9/12/2023 12:00:00 AM,0.039285714285714285
9/13/2023 12:00:00 AM,0.034523809523809526
9/14/2023 12:00:00 AM,0.0
9/15/2023 12:00:00 AM,0.0070838252656434475
9/16/2023 12:00:00 AM,0.020833333333333332
9/17/2023 12:00:00 AM,0.0012330456226880395
9/18/2023 12:00:00 AM,0.0
9/19/2023 12:00:00 AM,0.0
9/20/2023 12:00:00 AM,0.0
9/21/2023 12:00:00 AM,0.0
9/22/2023 12:00:00 AM,0.0033594624860022394
9/23/2023 12:00:00 AM,0.0
9/24/2023 12:00:00 AM,0.0036900369003690036
9/25/2023 12:00:00 AM,0.01675977653631285
9/26/2023 12:00:00 AM,0.0011325028312570782
9/27/2023 12:00:00 AM,0.0
9/28/2023 12:00:00 AM,0.0
9/29/2023 12:00:00 AM,0.2058165548098434
9/30/2023 12:00:00 AM,0.015873015873015872
10/1/2023 12:00:00 AM,0.0
10/2/2023 12:00:00 AM,0.0
10/3/2023 12:00:00 AM,0.0
10/4/2023 12:00:00 AM,0.0011402508551881414
10/5/2023 12:00:00 AM,0.0023446658851113715
10/6/2023 12:00:00 AM,0.0
10/7/2023 12:00:00 AM,0.0
10/8/2023 12:00:00 AM,0.0
10/9/2023 12:00:00 AM,0.0
10/10/2023 12:00:00 AM,0.0
10/11/2023 12:00:00 AM,0.0
10/12/2023 12:00:00 AM,0.0
10/13/2023 12:00:00 AM,0.0
10/14/2023 12:00:00 AM,0.0
10/15/2023 12:00:00 AM,0.0
10/16/2023 12:00:00 AM,0.0
10/17/2023 12:00:00 AM,0.0
10/18/2023 12:00:00 AM,0.0
10/19/2023 12:00:00 AM,0.0
10/20/2023 12:00:00 AM,0.0
10/21/2023 12:00:00 AM,0.0
10/22/2023 12:00:00 AM,0.0
10/23/2023 12:00:00 AM,0.0
10/24/2023 12:00:00 AM,0.001201923076923077
10/25/2023 12:00:00 AM,0.0024125452352231603
10/26/2023 12:00:00 AM,0.0023752969121140144
10/27/2023 12:00:00 AM,0.0
10/28/2023 12:00:00 AM,0.0
10/29/2023 12:00:00 AM,0.0
10/30/2023 12:00:00 AM,0.0
10/31/2023 12:00:00 AM,0.0
11/1/2023 12:00:00 AM,0.0
11/2/2023 12:00:00 AM,0.0
11/3/2023 12:00:00 AM,0.0
11/4/2023 12:00:00 AM,0.0
11/5/2023 12:00:00 AM,0.0
11/6/2023 12:00:00 AM,0.0
11/7/2023 12:00:00 AM,0.0
11/8/2023 12:00:00 AM,0.0
11/9/2023 12:00:00 AM,0.0
11/10/2023 12:00:00 AM,0.0
11/11/2023 12:00:00 AM,0.0
11/12/2023 12:00:00 AM,0.0
11/13/2023 12:00:00 AM,0.0
11/14/2023 12:00:00 AM,0.0
11/15/2023 12:00:00 AM,0.0
11/16/2023 12:00:00 AM,0.0
11/17/2023 12:00:00 AM,0.0
11/18/2023 12:00:00 AM,0.0
11/19/2023 12:00:00 AM,0.0
11/20/2023 12:00:00 AM,0.0
11/21/2023 12:00:00 AM,0.0
11/22/2023 12:00:00 AM,0.0
11/23/2023 12:00:00 AM,0.0
11/24/2023 12:00:00 AM,0.0
11/25/2023 12:00:00 AM,0.0
11/26/2023 12:00:00 AM,0.0
11/27/2023 12:00:00 AM,0.0
11/28/2023 12:00:00 AM,0.0
11/29/2023 12:00:00 AM,0.0
11/30/2023 12:00:00 AM,0.0
12/1/2023 12:00:00 AM,0.0
12/2/2023 12:00:00 AM,0.0
12/3/2023 12:00:00 AM,0.0
12/4/2023 12:00:00 AM,0.0
12/5/2023 12:00:00 AM,0.0
12/6/2023 12:00:00 AM,0.0
12/7/2023 12:00:00 AM,0.0
12/8/2023 12:00:00 AM,0.0
12/9/2023 12:00:00 AM,0.0
12/10/2023 12:00:00 AM,0.0025673940949935813
12/11/2023 12:00:00 AM,0.0011961722488038277
12/12/2023 12:00:00 AM,0.0
12/13/2023 12:00:00 AM,0.0
12/14/2023 12:00:00 AM,0.0
12/15/2023 12:00:00 AM,0.0
12/16/2023 12:00:00 AM,0.0
12/17/2023 12:00:00 AM,0.015037593984962405
12/18/2023 12:00:00 AM,0.08235294117647059
12/19/2023 12:00:00 AM,0.0
12/20/2023 12:00:00 AM,0.0
12/21/2023 12:00:00 AM,0.0
12/22/2023 12:00:00 AM,0.0
12/23/2023 12:00:00 AM,0.0015082956259426848
12/24/2023 12:00:00 AM,0.0057361376673040155
12/25/2023 12:00:00 AM,0.005747126436781609
12/26/2023 12:00:00 AM,0.0015408320493066256
12/27/2023 12:00:00 AM,0.0
12/28/2023 12:00:00 AM,0.0047169811320754715
12/29/2023 12:00:00 AM,0.0
12/30/2023 12:00:00 AM,0.0
12/31/2023 12:00:00 AM,0.0
